participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.og_lotteries_id,player.x1_val,player.x2_val,player.slider_initial,player.slider_val,player.decision_chosen1,player.random_computer_draw,player.get_lottery,player.val_for_payment,player.x1_for_payment,player.x2_for_payment,player.lottery_realization,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,23,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,17,40.0,5.0,14.5,22.5,,,,,,,,1,24,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,4,45.0,0.0,0.0,9.1,,,,,,,,1,24,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,24,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,24,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,25,55.0,10.0,49.3,32.5,,,,,,,,1,25,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,22,15.0,5.0,13.2,9.0,,,,,,,,1,25,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,25,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,25,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,31,25.0,10.0,24.4,17.5,,,,,,,,1,26,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,1,60.0,0.0,14.3,5.0,,,,,,,,1,26,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,26,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,26,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,19,30.0,5.0,12.1,17.5,,,,,,,,1,27,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,13,60.0,5.0,14.6,13.5,,,,,,,,1,27,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,27,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,27,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,8,25.0,0.0,12.0,12.5,,,,,,,,1,28,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,16,45.0,5.0,38.0,12.9,,,,,,,,1,28,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,28,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,28,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,18,35.0,5.0,5.1,20.0,,,,,,,,1,29,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,31,25.0,10.0,10.1,15.1,,,,,,,,1,29,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,29,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,29,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,28,40.0,10.0,33.2,25.0,,,,,,,,1,30,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,24,60.0,10.0,27.7,20.8,,,,,,,,1,30,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,30,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,30,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,3,50.0,0.0,34.0,25.0,,,,,,,,1,31,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,11,10.0,0.0,5.4,0.2,,,,,,,,1,31,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,31,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,31,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,0.00,7,30.0,0.0,4.1,15.0,,,,,,,,1,32,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,0.00,2,55.0,0.0,13.4,20.0,,,,,,,,1,32,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,32,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,32,y009s8eq,,,,,0
1,6q3snrkc,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:16:37.641590+00:00,1,,,10.00,1,,10.00,6,35.0,0.0,12.9,17.5,11,13.3,1,15.0,20.0,10.0,1,1,33,y009s8eq,,,,,0
2,flexhl9u,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-23 05:15:17.460037+00:00,1,,,40.00,2,,40.00,23,10.0,5.0,9.0,6.9,7,0.0,1,2.0,40.0,0.0,0,1,33,y009s8eq,,,,,0
3,lbnlzy8m,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:48.789377+00:00,1,,,0.00,3,,0.00,,,,,,,,,,,,,1,33,y009s8eq,,,,,0
4,d1seyae5,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-23 05:16:50.596445+00:00,1,,,0.00,4,,0.00,,,,,,,,,,,,,1,33,y009s8eq,,,,,0
1,pgn3pb1j,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:15.086950+00:00,1,,,0.00,1,,0.00,,,,,,,,,,,,,1,1,dhka7khx,,,,,0
2,59o3cdzj,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:32.807331+00:00,1,,,16.30,2,,0.00,17,40.0,5.0,19.2,9.9,,,,,,,,1,1,dhka7khx,,,,,0
3,hx7tve0c,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:00:03.365273+00:00,1,,,23.30,3,,0.00,27,45.0,10.0,13.5,28.0,,,,,,,,1,1,dhka7khx,,,,,0
4,53d05amo,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:21.096347+00:00,1,,,44.50,4,,0.00,30,30.0,10.0,26.6,20.0,,,,,,,,1,1,dhka7khx,,,,,0
5,0uyqvb9y,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:58:28.261782+00:00,1,,,50.90,5,,0.00,1,60.0,0.0,52.7,48.0,,,,,,,,1,1,dhka7khx,,,,,0
6,crohrbry,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:05:39.961341+00:00,1,,,13.40,6,,0.00,30,30.0,10.0,11.4,10.0,,,,,,,,1,1,dhka7khx,,,,,0
7,qlqi7ydd,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:57:26.534368+00:00,1,,,16.20,7,,0.00,1,60.0,0.0,51.1,21.7,,,,,,,,1,1,dhka7khx,,,,,0
8,hhu8ug21,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:53:29.166782+00:00,1,,,5.00,8,,0.00,6,35.0,0.0,25.9,25.9,,,,,,,,1,1,dhka7khx,,,,,0
9,cko4ezma,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:59.634674+00:00,1,,,0.00,9,,0.00,,,,,,,,,,,,,1,1,dhka7khx,,,,,0
10,lvm58vug,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:26.522835+00:00,1,,,25.00,10,,0.00,28,40.0,10.0,37.1,28.0,,,,,,,,1,1,dhka7khx,,,,,0
11,i4y5hqu7,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:27.432184+00:00,1,,,15.00,11,,0.00,14,55.0,5.0,9.6,26.9,,,,,,,,1,1,dhka7khx,,,,,0
12,zc0abjgz,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:00.404973+00:00,1,,,0.00,12,,0.00,,,,,,,,,,,,,1,1,dhka7khx,,,,,0
13,f4qs9zgm,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:01.734871+00:00,1,,,0.00,13,,0.00,,,,,,,,,,,,,1,1,dhka7khx,,,,,0
14,vcn4xium,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:03.660965+00:00,1,,,0.00,14,,0.00,,,,,,,,,,,,,1,1,dhka7khx,,,,,0
15,k9hchans,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:06.133574+00:00,1,,,0.00,15,,0.00,,,,,,,,,,,,,1,1,dhka7khx,,,,,0
1,pgn3pb1j,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:15.086950+00:00,1,,,0.00,1,,0.00,,,,,,,,,,,,,1,2,dhka7khx,,,,,0
2,59o3cdzj,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:32.807331+00:00,1,,,16.30,2,,0.00,25,55.0,10.0,14.4,18.0,,,,,,,,1,2,dhka7khx,,,,,0
3,hx7tve0c,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:00:03.365273+00:00,1,,,23.30,3,,0.00,23,10.0,5.0,8.5,5.0,,,,,,,,1,2,dhka7khx,,,,,0
4,53d05amo,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:21.096347+00:00,1,,,44.50,4,,0.00,8,25.0,0.0,13.2,15.0,,,,,,,,1,2,dhka7khx,,,,,0
5,0uyqvb9y,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:58:28.261782+00:00,1,,,50.90,5,,0.00,2,55.0,0.0,41.8,41.8,,,,,,,,1,2,dhka7khx,,,,,0
6,crohrbry,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:05:39.961341+00:00,1,,,13.40,6,,0.00,26,50.0,10.0,17.8,16.0,,,,,,,,1,2,dhka7khx,,,,,0
7,qlqi7ydd,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:57:26.534368+00:00,1,,,16.20,7,,0.00,4,45.0,0.0,30.5,16.9,,,,,,,,1,2,dhka7khx,,,,,0
8,hhu8ug21,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:53:29.166782+00:00,1,,,5.00,8,,0.00,5,40.0,0.0,30.4,37.1,,,,,,,,1,2,dhka7khx,,,,,0
9,cko4ezma,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:59.634674+00:00,1,,,0.00,9,,0.00,,,,,,,,,,,,,1,2,dhka7khx,,,,,0
10,lvm58vug,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:26.522835+00:00,1,,,25.00,10,,0.00,24,60.0,10.0,15.7,40.0,,,,,,,,1,2,dhka7khx,,,,,0
11,i4y5hqu7,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:27.432184+00:00,1,,,15.00,11,,0.00,18,35.0,5.0,7.0,21.0,,,,,,,,1,2,dhka7khx,,,,,0
12,zc0abjgz,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:00.404973+00:00,1,,,0.00,12,,0.00,,,,,,,,,,,,,1,2,dhka7khx,,,,,0
13,f4qs9zgm,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:01.734871+00:00,1,,,0.00,13,,0.00,,,,,,,,,,,,,1,2,dhka7khx,,,,,0
14,vcn4xium,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:03.660965+00:00,1,,,0.00,14,,0.00,,,,,,,,,,,,,1,2,dhka7khx,,,,,0
15,k9hchans,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:06.133574+00:00,1,,,0.00,15,,0.00,,,,,,,,,,,,,1,2,dhka7khx,,,,,0
1,pgn3pb1j,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:15.086950+00:00,1,,,0.00,1,,0.00,,,,,,,,,,,,,1,3,dhka7khx,,,,,0
2,59o3cdzj,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:32.807331+00:00,1,,,16.30,2,,0.00,24,60.0,10.0,14.9,20.0,,,,,,,,1,3,dhka7khx,,,,,0
3,hx7tve0c,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:00:03.365273+00:00,1,,,23.30,3,,0.00,14,55.0,5.0,37.8,30.0,,,,,,,,1,3,dhka7khx,,,,,0
4,53d05amo,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:21.096347+00:00,1,,,44.50,4,,0.00,18,35.0,5.0,12.5,20.0,,,,,,,,1,3,dhka7khx,,,,,0
5,0uyqvb9y,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:58:28.261782+00:00,1,,,50.90,5,,0.00,6,35.0,0.0,17.5,20.2,,,,,,,,1,3,dhka7khx,,,,,0
6,crohrbry,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:05:39.961341+00:00,1,,,13.40,6,,0.00,16,45.0,5.0,43.6,10.0,,,,,,,,1,3,dhka7khx,,,,,0
7,qlqi7ydd,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:57:26.534368+00:00,1,,,16.20,7,,0.00,17,40.0,5.0,37.3,8.6,,,,,,,,1,3,dhka7khx,,,,,0
8,hhu8ug21,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:53:29.166782+00:00,1,,,5.00,8,,0.00,16,45.0,5.0,33.9,30.1,,,,,,,,1,3,dhka7khx,,,,,0
9,cko4ezma,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:59.634674+00:00,1,,,0.00,9,,0.00,,,,,,,,,,,,,1,3,dhka7khx,,,,,0
10,lvm58vug,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:26.522835+00:00,1,,,25.00,10,,0.00,32,20.0,10.0,15.3,14.1,,,,,,,,1,3,dhka7khx,,,,,0
11,i4y5hqu7,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:27.432184+00:00,1,,,15.00,11,,0.00,23,10.0,5.0,7.4,7.5,,,,,,,,1,3,dhka7khx,,,,,0
12,zc0abjgz,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:00.404973+00:00,1,,,0.00,12,,0.00,,,,,,,,,,,,,1,3,dhka7khx,,,,,0
13,f4qs9zgm,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:01.734871+00:00,1,,,0.00,13,,0.00,,,,,,,,,,,,,1,3,dhka7khx,,,,,0
14,vcn4xium,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:03.660965+00:00,1,,,0.00,14,,0.00,,,,,,,,,,,,,1,3,dhka7khx,,,,,0
15,k9hchans,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:06.133574+00:00,1,,,0.00,15,,0.00,,,,,,,,,,,,,1,3,dhka7khx,,,,,0
1,pgn3pb1j,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:15.086950+00:00,1,,,0.00,1,,0.00,,,,,,,,,,,,,1,4,dhka7khx,,,,,0
2,59o3cdzj,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:32.807331+00:00,1,,,16.30,2,,0.00,1,60.0,0.0,4.2,10.0,,,,,,,,1,4,dhka7khx,,,,,0
3,hx7tve0c,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:00:03.365273+00:00,1,,,23.30,3,,0.00,13,60.0,5.0,41.2,28.2,,,,,,,,1,4,dhka7khx,,,,,0
4,53d05amo,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:21.096347+00:00,1,,,44.50,4,,0.00,32,20.0,10.0,15.5,15.0,,,,,,,,1,4,dhka7khx,,,,,0
5,0uyqvb9y,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:58:28.261782+00:00,1,,,50.90,5,,0.00,13,60.0,5.0,58.8,49.5,,,,,,,,1,4,dhka7khx,,,,,0
6,crohrbry,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:05:39.961341+00:00,1,,,13.40,6,,0.00,18,35.0,5.0,25.3,8.3,,,,,,,,1,4,dhka7khx,,,,,0
7,qlqi7ydd,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:57:26.534368+00:00,1,,,16.20,7,,0.00,33,15.0,10.0,10.2,10.0,,,,,,,,1,4,dhka7khx,,,,,0
8,hhu8ug21,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:53:29.166782+00:00,1,,,5.00,8,,0.00,8,25.0,0.0,1.1,19.8,,,,,,,,1,4,dhka7khx,,,,,0
9,cko4ezma,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:59.634674+00:00,1,,,0.00,9,,0.00,,,,,,,,,,,,,1,4,dhka7khx,,,,,0
10,lvm58vug,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:26.522835+00:00,1,,,25.00,10,,0.00,18,35.0,5.0,17.0,22.0,,,,,,,,1,4,dhka7khx,,,,,0
11,i4y5hqu7,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:27.432184+00:00,1,,,15.00,11,,0.00,27,45.0,10.0,11.0,27.5,,,,,,,,1,4,dhka7khx,,,,,0
12,zc0abjgz,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:00.404973+00:00,1,,,0.00,12,,0.00,,,,,,,,,,,,,1,4,dhka7khx,,,,,0
13,f4qs9zgm,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:01.734871+00:00,1,,,0.00,13,,0.00,,,,,,,,,,,,,1,4,dhka7khx,,,,,0
14,vcn4xium,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:03.660965+00:00,1,,,0.00,14,,0.00,,,,,,,,,,,,,1,4,dhka7khx,,,,,0
15,k9hchans,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:06.133574+00:00,1,,,0.00,15,,0.00,,,,,,,,,,,,,1,4,dhka7khx,,,,,0
1,pgn3pb1j,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:15.086950+00:00,1,,,0.00,1,,0.00,,,,,,,,,,,,,1,5,dhka7khx,,,,,0
2,59o3cdzj,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:32.807331+00:00,1,,,16.30,2,,0.00,22,15.0,5.0,13.1,5.0,,,,,,,,1,5,dhka7khx,,,,,0
3,hx7tve0c,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:00:03.365273+00:00,1,,,23.30,3,,0.00,12,5.0,0.0,0.3,0.0,,,,,,,,1,5,dhka7khx,,,,,0
4,53d05amo,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:21.096347+00:00,1,,,44.50,4,,0.00,24,60.0,10.0,18.6,35.0,,,,,,,,1,5,dhka7khx,,,,,0
5,0uyqvb9y,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:58:28.261782+00:00,1,,,50.90,5,,0.00,7,30.0,0.0,9.7,8.0,,,,,,,,1,5,dhka7khx,,,,,0
6,crohrbry,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:05:39.961341+00:00,1,,,13.40,6,,0.00,2,55.0,0.0,18.8,5.0,,,,,,,,1,5,dhka7khx,,,,,0
7,qlqi7ydd,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:57:26.534368+00:00,1,,,16.20,7,,0.00,22,15.0,5.0,8.7,5.0,,,,,,,,1,5,dhka7khx,,,,,0
8,hhu8ug21,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:53:29.166782+00:00,1,,,5.00,8,,0.00,9,20.0,0.0,15.5,8.9,,,,,,,,1,5,dhka7khx,,,,,0
9,cko4ezma,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:59.634674+00:00,1,,,0.00,9,,0.00,,,,,,,,,,,,,1,5,dhka7khx,,,,,0
10,lvm58vug,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:26.522835+00:00,1,,,25.00,10,,0.00,13,60.0,5.0,15.2,23.2,,,,,,,,1,5,dhka7khx,,,,,0
11,i4y5hqu7,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:27.432184+00:00,1,,,15.00,11,,0.00,7,30.0,0.0,18.1,11.0,,,,,,,,1,5,dhka7khx,,,,,0
12,zc0abjgz,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:00.404973+00:00,1,,,0.00,12,,0.00,,,,,,,,,,,,,1,5,dhka7khx,,,,,0
13,f4qs9zgm,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:01.734871+00:00,1,,,0.00,13,,0.00,,,,,,,,,,,,,1,5,dhka7khx,,,,,0
14,vcn4xium,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:03.660965+00:00,1,,,0.00,14,,0.00,,,,,,,,,,,,,1,5,dhka7khx,,,,,0
15,k9hchans,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:06.133574+00:00,1,,,0.00,15,,0.00,,,,,,,,,,,,,1,5,dhka7khx,,,,,0
1,pgn3pb1j,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:15.086950+00:00,1,,,0.00,1,,0.00,,,,,,,,,,,,,1,6,dhka7khx,,,,,0
2,59o3cdzj,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:32.807331+00:00,1,,,16.30,2,,0.00,28,40.0,10.0,12.7,15.0,,,,,,,,1,6,dhka7khx,,,,,0
3,hx7tve0c,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:00:03.365273+00:00,1,,,23.30,3,,0.00,18,35.0,5.0,33.1,24.3,,,,,,,,1,6,dhka7khx,,,,,0
4,53d05amo,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:21.096347+00:00,1,,,44.50,4,,0.00,7,30.0,0.0,2.9,18.0,,,,,,,,1,6,dhka7khx,,,,,0
5,0uyqvb9y,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:58:28.261782+00:00,1,,,50.90,5,,0.00,32,20.0,10.0,18.2,15.0,,,,,,,,1,6,dhka7khx,,,,,0
6,crohrbry,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:05:39.961341+00:00,1,,,13.40,6,,0.00,24,60.0,10.0,46.8,30.1,,,,,,,,1,6,dhka7khx,,,,,0
7,qlqi7ydd,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:57:26.534368+00:00,1,,,16.20,7,,0.00,20,25.0,5.0,23.9,5.6,,,,,,,,1,6,dhka7khx,,,,,0
8,hhu8ug21,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 04:53:29.166782+00:00,1,,,5.00,8,,0.00,13,60.0,5.0,45.5,28.7,,,,,,,,1,6,dhka7khx,,,,,0
9,cko4ezma,,0,9,121,lottery_first_stage_intro,Before_Comp_Q,2022-05-24 05:06:59.634674+00:00,1,,,0.00,9,,0.00,,,,,,,,,,,,,1,6,dhka7khx,,,,,0
10,lvm58vug,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:26.522835+00:00,1,,,25.00,10,,0.00,12,5.0,0.0,4.3,1.2,,,,,,,,1,6,dhka7khx,,,,,0
11,i4y5hqu7,,0,122,121,lottery_first_stage,Pre_Decision,2022-05-24 05:06:27.432184+00:00,1,,,15.00,11,,0.00,31,25.0,10.0,13.4,18.5,,,,,,,,1,6,dhka7khx,,,,,0
